Date,Open,High,Low,Close,Adj. Close,Change,Volume
27-Feb-24,97.1,97.22,96.94,97,93.76,-0.13%,"9,065,486"
26-Feb-24,97.34,97.35,96.97,97.13,93.88,-0.22%,"9,374,597"
23-Feb-24,96.99,97.39,96.99,97.34,94.09,0.37%,"7,738,039"
22-Feb-24,96.93,97.09,96.84,96.98,93.74,0.08%,"7,538,284"
21-Feb-24,97.28,97.28,96.87,96.9,93.66,-0.30%,"7,785,144"
20-Feb-24,97.23,97.36,97.16,97.19,93.94,0.09%,"8,735,680"
16-Feb-24,96.95,97.1,96.9,97.1,93.85,-0.32%,"7,723,697"
15-Feb-24,97.49,97.55,97.23,97.41,94.15,0.24%,"7,194,549"
14-Feb-24,96.84,97.22,96.84,97.18,93.93,0.44%,"8,776,901"
13-Feb-24,97.04,97.1,96.75,96.75,93.52,-0.92%,"15,872,616"
12-Feb-24,97.7,97.75,97.52,97.65,94.39,0.02%,"5,696,254"
9-Feb-24,97.54,97.63,97.5,97.63,94.37,-0.03%,"7,120,463"
8-Feb-24,97.78,97.84,97.62,97.66,94.4,-0.31%,"12,446,860"
7-Feb-24,97.99,98.28,97.94,97.96,94.69,-0.20%,"8,785,226"
6-Feb-24,97.79,98.2,97.78,98.16,94.88,0.52%,"6,608,583"
5-Feb-24,97.89,97.91,97.56,97.65,94.39,-0.82%,"7,656,888"
2-Feb-24,98.49,98.62,98.26,98.46,95.17,-0.92%,"8,422,612"
1-Feb-24,99.2,99.57,99.02,99.37,96.05,0.27%,"11,937,364"
31-Jan-24,99,99.26,98.81,99.1,95.51,0.46%,"10,829,125"
30-Jan-24,98.64,98.69,98.29,98.65,95.07,0.19%,"6,740,125"
29-Jan-24,98.3,98.53,98.19,98.46,94.89,0.40%,"6,423,562"
26-Jan-24,98.2,98.2,97.98,98.07,94.51,-0.11%,"5,022,843"
25-Jan-24,98.01,98.2,97.96,98.18,94.62,0.45%,"16,521,614"
24-Jan-24,98.29,98.33,97.7,97.74,94.19,-0.22%,"11,243,579"
23-Jan-24,97.99,98,97.82,97.96,94.41,-0.24%,"5,642,997"
22-Jan-24,98.26,98.36,98.1,98.2,94.64,0.18%,"8,712,582"
19-Jan-24,97.89,98.02,97.67,98.02,94.46,0.02%,"9,126,093"
18-Jan-24,98.16,98.2,97.89,98,94.45,-0.09%,"10,575,151"
17-Jan-24,98.16,98.21,97.94,98.09,94.53,-0.27%,"8,977,600"
16-Jan-24,98.72,98.85,98.27,98.36,94.79,-0.75%,"14,489,797"
12-Jan-24,99.14,99.36,98.96,99.1,95.51,0.18%,"6,359,407"
11-Jan-24,98.53,98.96,98.41,98.92,95.33,0.57%,"7,275,940"
10-Jan-24,98.74,98.8,98.36,98.36,94.79,-0.19%,"7,679,382"
9-Jan-24,98.39,98.66,98.39,98.55,94.98,-0.02%,"7,157,411"
8-Jan-24,98.24,98.71,98.21,98.57,94.99,0.38%,"7,946,495"
5-Jan-24,98.13,98.69,98.07,98.2,94.64,-0.23%,"9,035,370"
4-Jan-24,98.42,98.55,98.33,98.43,94.86,-0.40%,"9,896,688"
3-Jan-24,98.45,98.94,98.31,98.83,95.25,0.05%,"10,002,137"
