Date,Open,High,Low,Close,Adj. Close,Change,Volume
19-Aug-24,557.79,562.68,556.94,562.61,558.45,0.93%,"4,642,833"
16-Aug-24,554.45,558.05,554.28,557.43,553.31,0.23%,"4,186,143"
15-Aug-24,552.56,556.39,551.92,556.17,552.06,1.71%,"3,944,845"
14-Aug-24,545.85,547.92,543.16,546.81,542.77,0.33%,"4,218,205"
13-Aug-24,539.53,545.25,535.93,545.03,541,1.66%,"4,299,702"
12-Aug-24,537.14,538.63,533.9,536.11,532.15,0.05%,"4,646,590"
9-Aug-24,532.74,537.35,531.44,535.85,531.89,0.43%,"3,635,642"
8-Aug-24,526.6,534.14,524.7,533.57,529.63,2.32%,"3,865,197"
7-Aug-24,531.37,534.46,520.86,521.49,517.64,-0.69%,"6,968,608"
6-Aug-24,522.12,532.59,519.93,525.12,521.24,0.95%,"6,335,497"
5-Aug-24,514.37,526.39,513.02,520.18,516.34,-2.91%,"10,545,182"
2-Aug-24,538.68,539.86,531.46,535.77,531.81,-1.88%,"5,429,262"
1-Aug-24,555.57,557.82,542.35,546.05,542.02,-1.31%,"4,487,176"
31-Jul-24,551.89,556.4,550.56,553.32,549.23,1.56%,"4,102,251"
30-Jul-24,549.23,550.27,541.46,544.82,540.8,-0.54%,"3,670,904"
29-Jul-24,548.99,550.02,545.69,547.77,543.72,0.07%,"2,735,177"
26-Jul-24,545.2,550.15,544.44,547.39,543.35,1.12%,"3,520,560"
25-Jul-24,544.32,550.43,540.38,541.34,537.34,-0.53%,"4,419,647"
24-Jul-24,551.82,552.14,543.26,544.21,540.19,-2.26%,"6,323,810"
23-Jul-24,557.56,559.73,556.28,556.78,552.67,-0.17%,"2,344,740"
22-Jul-24,556.05,558.28,554.04,557.71,553.59,1.04%,"2,352,609"
19-Jul-24,555.42,557.01,550.92,551.98,547.9,-0.65%,"2,999,823"
18-Jul-24,561.57,562.56,553.48,555.6,551.5,-0.79%,"3,420,347"
17-Jul-24,561.81,563.51,559.65,560.03,555.89,-1.40%,"2,759,235"
16-Jul-24,566.06,568.24,565.16,567.96,563.76,0.59%,"2,379,474"
15-Jul-24,565.09,567.88,562.69,564.61,560.44,0.28%,"3,680,191"
12-Jul-24,560.63,566.73,560.3,563.04,558.88,0.64%,"2,778,460"
11-Jul-24,564.5,565.36,558.83,559.46,555.33,-0.85%,"2,863,707"
10-Jul-24,560.1,564.71,559.79,564.25,560.08,0.95%,"2,124,321"
9-Jul-24,559.21,560.13,558.54,558.93,554.8,0.09%,"2,258,885"
8-Jul-24,558.46,559.26,557.2,558.41,554.28,0.12%,"3,145,031"
5-Jul-24,554.75,558.06,554.2,557.76,553.64,0.62%,"2,759,762"
3-Jul-24,551.61,554.81,551.61,554.33,550.23,0.44%,"4,554,933"
2-Jul-24,546.67,552.01,546.6,551.91,547.83,0.64%,"2,599,521"
1-Jul-24,548.58,548.83,545.57,548.41,544.36,0.22%,"3,912,466"
28-Jun-24,550.11,553.25,545.87,547.23,543.19,-0.38%,"5,968,895"
27-Jun-24,548.33,549.86,547.57,549.32,545.26,0.15%,"6,369,148"
26-Jun-24,546.63,549.17,546.01,548.52,544.47,0.15%,"10,241,939"
25-Jun-24,546.89,548.14,545.45,547.68,543.63,0.38%,"4,825,132"
24-Jun-24,547.27,549.88,545.52,545.61,541.58,-0.26%,"3,857,005"
21-Jun-24,547.34,548.57,546,547.01,542.97,-0.17%,"5,107,253"
20-Jun-24,550.64,551.29,546.41,547.94,543.89,-0.31%,"5,709,638"
18-Jun-24,548.36,549.77,547.91,549.64,545.58,0.24%,"5,221,811"
17-Jun-24,543.24,549.59,542.76,548.31,544.26,0.82%,"5,746,755"
14-Jun-24,542.06,543.96,541.01,543.86,539.84,0.03%,"5,444,643"
13-Jun-24,544.28,544.47,540.75,543.67,539.65,0.21%,"4,779,551"
12-Jun-24,542.78,545.23,541.46,542.53,538.52,0.83%,"5,384,334"
11-Jun-24,535.19,538.14,533.11,538.05,534.08,-0.05%,"3,888,399"
10-Jun-24,536,538.69,535.29,538.33,532.76,0.30%,"2,460,390"
7-Jun-24,536.26,539.62,535.24,536.73,531.17,-0.13%,"3,081,868"
6-Jun-24,537.76,538.09,535.38,537.41,531.85,-,"25,007,807"
5-Jun-24,533.51,537.43,531.42,537.43,531.87,1.20%,"3,201,313"
4-Jun-24,529.16,531.82,527.61,531.07,525.57,0.15%,"2,188,900"
3-Jun-24,531.71,531.83,525.25,530.29,524.8,0.06%,"2,958,436"
31-May-24,526.18,530.19,520.96,529.96,524.47,0.88%,"3,933,658"
30-May-24,527.16,527.83,523.93,525.32,519.88,-0.65%,"2,719,890"
29-May-24,528.33,529.95,528.01,528.75,523.28,-0.72%,"4,272,392"
28-May-24,532.94,533.16,529.8,532.56,527.05,0.08%,"3,431,637"
24-May-24,530.49,532.93,529.54,532.15,526.64,0.66%,"1,921,094"
23-May-24,535.65,535.74,527.37,528.64,523.17,-0.73%,"2,664,987"
22-May-24,533.3,534.02,530.29,532.53,527.02,-0.28%,"3,052,614"
21-May-24,531.92,534.18,531.76,534.05,528.52,0.24%,"2,675,985"
20-May-24,532.22,534.24,531.82,532.75,527.24,0.12%,"2,269,967"
17-May-24,531.45,532.17,529.95,532.13,526.62,0.17%,"4,234,595"
16-May-24,532.53,534.18,531.17,531.23,525.73,-0.23%,"5,526,537"
15-May-24,528.51,532.74,527.83,532.48,526.97,1.24%,"3,568,824"
14-May-24,523.7,526.43,523.17,525.96,520.52,0.46%,"3,288,312"
13-May-24,525.2,525.27,522.38,523.57,518.15,0.03%,"2,566,804"
10-May-24,524.41,525.25,522.19,523.39,517.97,0.14%,"2,421,321"
9-May-24,519.99,522.79,519.28,522.66,517.25,0.55%,"3,153,073"
8-May-24,517.8,520.28,517.73,519.81,514.43,-0.01%,"3,693,482"
7-May-24,520.12,521.12,519.01,519.86,514.48,0.13%,"6,597,764"
6-May-24,516.29,519.19,515.85,519.19,513.82,1.04%,"5,099,654"
3-May-24,513.73,515.03,511.07,513.84,508.52,1.26%,"3,003,970"
2-May-24,506.68,508.37,501.97,507.46,502.21,0.91%,"3,670,332"
1-May-24,503.8,510.69,502.35,502.86,497.66,-0.31%,"5,061,578"
30-Apr-24,511.06,512.06,504.44,504.44,499.22,-1.59%,"4,931,189"
29-Apr-24,512.65,513.27,509.77,512.59,507.28,0.36%,"3,102,717"
26-Apr-24,508.85,512.39,508.21,510.77,505.48,0.98%,"4,026,864"
25-Apr-24,501.61,506.75,499.95,505.82,500.58,-0.42%,"3,714,401"
24-Apr-24,509.03,509.85,505.64,507.97,502.71,-0.04%,"4,457,836"
23-Apr-24,504.23,508.55,503.68,508.17,502.91,1.20%,"4,221,897"
22-Apr-24,500.33,504.83,497.85,502.12,496.92,0.92%,"4,210,785"
19-Apr-24,501.86,502.89,496.3,497.53,492.38,-0.87%,"6,355,493"
18-Apr-24,504.43,506.58,501,501.88,496.69,-0.23%,"4,808,714"
17-Apr-24,508.53,508.67,501.58,503.04,497.83,-0.58%,"7,635,514"
16-Apr-24,507.37,508.99,504.68,505.98,500.74,-0.19%,"8,287,424"
15-Apr-24,517.69,517.81,506.05,506.95,501.7,-1.24%,"6,399,022"
12-Apr-24,516.93,518.35,511.6,513.31,508,-1.40%,"6,513,700"
11-Apr-24,518.2,522.02,514.6,520.59,515.2,0.75%,"4,333,430"
10-Apr-24,515.98,518.69,514.61,516.72,511.37,-0.97%,"4,616,404"
9-Apr-24,523.04,523.28,516.88,521.78,516.38,0.12%,"4,935,645"
8-Apr-24,521.71,522.74,520.43,521.13,515.74,0.03%,"10,797,673"
5-Apr-24,517,523,516.55,520.99,515.6,1.04%,"5,269,384"
4-Apr-24,526.09,526.44,515.27,515.61,510.27,-1.23%,"6,981,120"
3-Apr-24,520.26,523.51,520.21,522.03,516.63,0.11%,"5,752,076"
2-Apr-24,520.77,521.52,519.04,521.45,516.05,-0.65%,"6,645,500"
1-Apr-24,526.36,526.96,523.54,524.88,519.45,-0.16%,"6,158,426"
28-Mar-24,525.84,527.16,525.34,525.73,520.29,-,"4,717,027"
27-Mar-24,524.26,525.77,522.02,525.72,520.28,0.87%,"4,777,627"
26-Mar-24,523.82,524.13,520.95,521.18,515.79,-0.21%,"5,932,607"
25-Mar-24,522.31,523.48,522.15,522.28,516.87,-0.31%,"6,297,224"
22-Mar-24,524.63,525.17,523.52,523.92,518.5,-0.13%,"6,940,066"
21-Mar-24,525.97,526.66,524.46,524.62,519.19,-0.01%,"4,519,983"
20-Mar-24,519.94,524.81,519.25,524.67,517.6,0.93%,"5,450,050"
19-Mar-24,516.3,520.14,515.27,519.84,512.83,0.58%,"4,569,155"
18-Mar-24,518.16,519.65,516.33,516.85,509.88,0.71%,"13,385,201"
15-Mar-24,514.28,515.8,512.43,513.23,506.31,-0.81%,"8,081,104"
14-Mar-24,519.52,519.68,514.32,517.44,510.46,-0.22%,"20,033,595"
13-Mar-24,519.66,519.84,517.04,518.57,511.58,-0.16%,"3,779,829"
12-Mar-24,515.95,519.92,513.37,519.4,512.4,1.04%,"7,291,592"
11-Mar-24,512.98,514.36,511.02,514.04,507.11,-0.05%,"6,639,699"
8-Mar-24,517.99,520.78,513.65,514.29,507.36,-0.61%,"4,825,841"
7-Mar-24,515.65,518.43,514.7,517.43,510.45,0.99%,"4,647,546"
6-Mar-24,513.1,514.58,510.93,512.34,505.43,0.54%,"4,234,149"
5-Mar-24,512.75,513.17,507.35,509.58,502.71,-1.01%,"5,068,767"
4-Mar-24,514.52,516.72,514.51,514.78,507.84,-0.12%,"4,351,501"
1-Mar-24,511.48,515.8,511.07,515.39,508.44,0.97%,"4,582,589"
29-Feb-24,510.53,512.21,507.82,510.45,503.57,0.35%,"5,996,139"
28-Feb-24,507.81,509.3,507.42,508.68,501.82,-0.13%,"4,353,528"
27-Feb-24,509.16,509.63,507.21,509.32,502.45,0.18%,"3,729,102"
26-Feb-24,510.82,511.22,508.34,508.42,501.57,-0.38%,"3,721,003"
23-Feb-24,511.78,512.63,509.57,510.34,503.46,0.06%,"4,343,166"
22-Feb-24,506.45,510.94,505.47,510.05,503.17,2.09%,"4,080,068"
21-Feb-24,497.81,499.78,495.94,499.61,492.87,0.09%,"4,243,751"
20-Feb-24,500.12,500.85,496.85,499.16,492.43,-0.56%,"5,928,478"
16-Feb-24,504.14,505.29,501.19,501.95,495.18,-0.48%,"4,385,953"
15-Feb-24,501.69,504.63,501.22,504.35,497.55,0.66%,"3,963,926"
14-Feb-24,499.23,501.5,496.79,501.05,494.29,0.89%,"4,673,909"
13-Feb-24,496.92,503.28,493.07,496.62,489.92,-1.34%,"5,465,606"
12-Feb-24,503.61,505.92,502.65,503.38,496.59,-0.05%,"2,628,666"
9-Feb-24,501.3,504.07,500.91,503.65,496.86,0.58%,"2,628,828"
8-Feb-24,500.57,501.09,499.65,500.75,494,0.07%,"4,062,984"
7-Feb-24,498.67,500.94,497.8,500.42,493.67,0.81%,"5,624,994"
6-Feb-24,495.86,496.68,494.41,496.39,489.7,0.27%,"4,469,423"
5-Feb-24,496.06,496.55,492.59,495.05,488.38,-0.33%,"6,850,233"
2-Feb-24,492.02,498.43,491.66,496.71,490.01,1.03%,"4,709,231"
1-Feb-24,486.92,491.64,486.16,491.64,485.01,1.33%,"6,417,098"
31-Jan-24,490.94,491.44,485.19,485.2,478.66,-1.64%,"10,650,461"
30-Jan-24,492.88,493.98,492.45,493.3,486.65,-0.07%,"4,494,626"
29-Jan-24,490.05,493.77,489.5,493.67,487.01,0.79%,"6,073,814"
26-Jan-24,489.92,491.45,488.88,489.82,483.22,-0.10%,"4,097,857"
25-Jan-24,489.94,490.62,487.73,490.33,483.72,0.56%,"6,638,230"
24-Jan-24,490.13,491.1,487.34,487.61,481.04,0.08%,"5,540,774"
23-Jan-24,486.37,487.41,485.19,487.24,480.67,0.31%,"2,839,726"
22-Jan-24,486.37,487.54,485.12,485.73,479.18,0.22%,"7,017,226"
19-Jan-24,479.93,485.02,479.24,484.68,478.15,1.25%,"5,475,090"
18-Jan-24,476.22,479.3,474.68,478.69,472.24,0.86%,"4,871,702"
17-Jan-24,474.06,475.04,472.11,474.62,468.22,-0.56%,"8,310,994"
16-Jan-24,477.51,478.86,475.32,477.3,470.86,-0.35%,"8,024,469"
12-Jan-24,480.15,480.85,477.5,478.96,472.5,0.09%,"3,797,295"
11-Jan-24,479.84,480.35,474.5,478.55,472.1,-0.05%,"7,450,151"
10-Jan-24,476.39,479.69,476.14,478.81,472.35,0.56%,"5,500,304"
9-Jan-24,474.18,477.17,473.6,476.14,469.72,-0.09%,"5,361,163"
8-Jan-24,470.62,476.98,470.55,476.59,470.16,1.38%,"8,460,371"
5-Jan-24,469.7,472.66,468.65,470.12,463.78,0.12%,"10,417,753"
4-Jan-24,470.51,473.19,469.27,469.56,463.23,-0.31%,"6,198,265"
3-Jan-24,472.66,473.41,470.38,471.01,464.66,-0.82%,"5,996,010"
