Date,Open,High,Low,Close,Adj. Close,Change,Volume
6-Nov-24,500.56,506.41,499.6,505.58,504.77,2.72%,"43,082,198"
5-Nov-24,487.61,492.88,487.52,492.21,491.43,1.28%,"24,353,615"
4-Nov-24,486.82,489.38,484.26,486.01,485.24,-0.29%,"23,291,580"
1-Nov-24,485.5,490.75,485.2,487.43,486.65,0.74%,"33,655,757"
31-Oct-24,492.38,492.43,483.75,483.85,483.08,-2.52%,"41,245,248"
30-Oct-24,499.39,500.35,495.89,496.38,495.59,-0.76%,"29,755,960"
29-Oct-24,495.72,501.35,493.85,500.16,499.36,0.96%,"28,014,059"
28-Oct-24,498.46,498.52,495.1,495.4,494.61,0.02%,"20,477,778"
25-Oct-24,495.14,500.28,494.43,495.32,494.53,0.61%,"38,762,143"
24-Oct-24,492.11,493,489.44,492.32,491.54,0.81%,"22,024,930"
23-Oct-24,493.59,494.25,485.05,488.36,487.58,-1.53%,"39,346,565"
22-Oct-24,492.73,497.45,491.97,495.96,495.17,0.11%,"26,685,841"
21-Oct-24,493.25,496.23,491.31,495.42,494.63,0.19%,"30,336,549"
18-Oct-24,494.06,495.57,493.3,494.47,493.68,0.66%,"25,335,030"
17-Oct-24,496.44,496.49,491.19,491.25,490.47,0.07%,"27,210,658"
16-Oct-24,491.18,491.69,487.57,490.91,490.13,0.01%,"22,996,776"
15-Oct-24,497.83,498.5,488.68,490.85,490.07,-1.34%,"34,784,506"
14-Oct-24,495.77,498.83,495.26,497.5,496.71,0.84%,"26,060,145"
11-Oct-24,490.74,494.39,490.17,493.36,492.57,0.16%,"20,644,497"
10-Oct-24,490.85,494.47,489.53,492.59,491.81,-0.11%,"25,750,446"
9-Oct-24,489,493.73,487.95,493.15,492.36,0.79%,"24,994,950"
8-Oct-24,484.66,489.99,483.85,489.3,488.52,1.49%,"28,272,017"
7-Oct-24,485.39,486.57,480.87,482.1,481.33,-1.07%,"24,975,119"
4-Oct-24,487.45,487.88,482.39,487.32,486.54,1.19%,"30,744,909"
3-Oct-24,479.74,484.55,478.99,481.59,480.82,-0.07%,"25,337,220"
2-Oct-24,480.36,483.88,477.72,481.95,481.18,0.14%,"23,744,049"
1-Oct-24,487.7,488,477.4,481.27,480.5,-1.39%,"42,735,424"
30-Sep-24,485.78,488.41,482.92,488.07,487.29,0.27%,"30,330,605"
27-Sep-24,490.5,490.64,485.56,486.75,485.97,-0.56%,"22,851,120"
26-Sep-24,493.37,493.7,485.8,489.47,488.69,0.75%,"32,020,206"
25-Sep-24,484.74,487.79,484.56,485.82,485.05,0.09%,"26,549,866"
24-Sep-24,484.46,486.33,480.17,485.37,484.6,0.48%,"25,952,637"
23-Sep-24,482.95,484.14,481.6,483.04,482.27,0.12%,"24,842,972"
20-Sep-24,482.49,483.69,478.3,482.44,481,-0.19%,"34,577,663"
19-Sep-24,482.61,486.23,480.49,483.36,481.91,2.53%,"52,782,523"
18-Sep-24,474.7,478.83,470.83,471.44,470.03,-0.43%,"39,909,215"
17-Sep-24,476.29,477.6,470.97,473.49,472.07,0.05%,"30,084,438"
16-Sep-24,473.19,473.86,469.89,473.24,471.83,-0.44%,"22,585,596"
13-Sep-24,472.48,476.53,472.25,475.34,473.92,0.45%,"29,111,849"
12-Sep-24,468.65,474.04,466.85,473.22,471.81,0.98%,"40,175,456"
11-Sep-24,459.91,469.37,451.28,468.62,467.22,2.17%,"57,842,992"
10-Sep-24,456.24,459.17,452.23,458.66,457.29,0.92%,"29,680,319"
9-Sep-24,453.06,455.46,449.82,454.46,453.1,1.29%,"32,981,169"
6-Sep-24,460.33,461.22,448.19,448.69,447.35,-2.68%,"50,624,385"
5-Sep-24,458.97,465.36,457.94,461.04,459.66,0.09%,"34,452,385"
4-Sep-24,458.67,464.45,457.73,460.61,459.23,-0.26%,"32,208,551"
3-Sep-24,473.2,473.33,459.41,461.81,460.43,-3.04%,"44,985,219"
30-Aug-24,475.04,476.9,470.51,476.27,474.85,1.19%,"33,466,473"
29-Aug-24,473.28,477.93,469.37,470.66,469.25,-0.15%,"41,081,465"
28-Aug-24,476.29,477.02,467.89,471.35,469.94,-1.13%,"37,372,436"
27-Aug-24,473.69,477.84,471.71,476.76,475.33,0.30%,"27,510,003"
26-Aug-24,479.45,480.38,473.24,475.34,473.92,-0.97%,"27,452,641"
23-Aug-24,479.24,482.74,475.28,480,478.56,1.08%,"36,061,508"
22-Aug-24,484.84,485.54,473.81,474.85,473.43,-1.59%,"37,739,576"
21-Aug-24,481.05,484.37,479.32,482.5,481.06,0.47%,"25,658,787"
20-Aug-24,480.35,482.94,478.55,480.26,478.82,-0.21%,"29,209,340"
19-Aug-24,475.17,481.31,473.37,481.27,479.83,1.31%,"23,737,674"
16-Aug-24,472.62,476.41,471.65,475.03,473.61,0.13%,"38,383,623"
15-Aug-24,468.76,474.82,468.38,474.42,473,2.53%,"38,280,565"
14-Aug-24,463.51,465.11,458.4,462.73,461.35,0.03%,"34,733,746"
13-Aug-24,455.82,462.85,455.68,462.58,461.2,2.48%,"40,084,457"
12-Aug-24,451.39,454.37,448.56,451.38,450.03,0.22%,"27,795,006"
9-Aug-24,446.74,452.06,445.61,450.41,449.06,0.52%,"33,573,976"
8-Aug-24,441.06,448.99,437.15,448.07,446.73,3.06%,"47,890,071"
7-Aug-24,446.49,449,434.37,434.77,433.47,-1.08%,"54,929,163"
6-Aug-24,437.23,447.07,434.56,439.53,438.22,0.96%,"63,164,429"
5-Aug-24,424.71,442.29,423.45,435.37,434.07,-2.98%,"87,483,452"
2-Aug-24,450.89,453.57,444.47,448.75,447.41,-2.37%,"66,323,244"
1-Aug-24,471.76,475.55,455.98,459.66,458.29,-2.42%,"56,653,900"
31-Jul-24,467.87,472.79,466.41,471.07,469.66,2.96%,"44,552,134"
30-Jul-24,465.85,466.56,454.15,457.53,456.16,-1.37%,"41,317,210"
29-Jul-24,465.71,467.91,461.62,463.9,462.51,0.20%,"28,218,476"
26-Jul-24,462.65,465.93,459.77,462.97,461.59,1.03%,"39,992,132"
25-Jul-24,463.72,467.94,455.63,458.27,456.9,-1.10%,"59,256,759"
24-Jul-24,473.82,474.19,462.51,463.38,461.99,-3.59%,"58,818,629"
23-Jul-24,481.41,484.43,480.14,480.62,479.18,-0.35%,"23,282,454"
22-Jul-24,481.16,483.35,477.71,482.32,480.88,1.49%,"40,299,999"
19-Jul-24,479.15,481.69,473.94,475.24,473.82,-0.89%,"42,042,856"
18-Jul-24,485.53,485.71,476.27,479.49,478.06,-0.47%,"49,347,361"
17-Jul-24,488.28,488.8,481.7,481.77,480.33,-2.94%,"56,268,768"
16-Jul-24,497.62,498.44,493.15,496.34,494.86,0.04%,"25,950,622"
15-Jul-24,496.61,501.01,494.09,496.15,494.67,0.27%,"31,151,386"
12-Jul-24,492.51,499.62,492.04,494.82,493.34,0.59%,"37,109,399"
11-Jul-24,503.07,503.28,490.73,491.93,490.46,-2.19%,"49,966,590"
10-Jul-24,499.71,503.52,498.39,502.96,501.46,1.04%,"28,046,901"
9-Jul-24,498.87,500,496.24,497.77,496.28,0.09%,"25,701,253"
8-Jul-24,496.53,497.9,495.5,497.34,495.85,0.24%,"22,109,420"
5-Jul-24,491.89,496.6,491.59,496.16,494.68,1.04%,"28,495,936"
3-Jul-24,486.22,491.17,486.22,491.04,489.57,0.83%,"18,064,880"
2-Jul-24,480.41,487.04,480.28,486.98,485.52,1.05%,"26,723,559"
1-Jul-24,480.04,482.49,476.26,481.92,480.48,0.59%,"24,898,336"
28-Jun-24,482.41,487.2,478.46,479.11,477.68,-0.52%,"34,881,581"
27-Jun-24,480.12,483.1,479.3,481.61,480.17,0.26%,"26,222,135"
26-Jun-24,478.55,480.92,478.13,480.37,478.93,0.21%,"22,737,105"
25-Jun-24,476.07,479.68,475.12,479.38,477.95,1.14%,"29,250,209"
24-Jun-24,478.18,479.93,473.82,473.96,472.54,-1.30%,"37,750,969"
21-Jun-24,481.19,482.54,478.67,480.18,477.98,-0.27%,"39,432,913"
20-Jun-24,486.42,486.84,479.62,481.47,479.26,-0.77%,"33,918,683"
18-Jun-24,485.01,485.9,483.43,485.21,482.98,0.03%,"24,438,565"
17-Jun-24,479.46,486.86,478.14,485.06,482.83,1.22%,"37,054,504"
14-Jun-24,476.52,479.26,476.05,479.19,476.99,0.52%,"23,372,620"
13-Jun-24,477.72,478.39,474.42,476.72,474.53,0.54%,"25,859,014"
12-Jun-24,471.99,476.5,471.29,474.15,471.97,1.31%,"34,532,585"
11-Jun-24,463.54,468.14,462.03,468.02,465.87,0.69%,"22,053,281"
10-Jun-24,461.82,465.19,461.53,464.83,462.7,0.40%,"20,719,771"
7-Jun-24,463,465.74,461.84,462.96,460.84,-0.09%,"25,829,720"
6-Jun-24,464.22,464.54,462.19,463.37,461.24,-0.03%,"21,966,820"
5-Jun-24,457.98,463.61,454.41,463.53,461.4,2.02%,"33,817,409"
4-Jun-24,452.87,455.58,451.13,454.37,452.28,0.27%,"23,767,436"
3-Jun-24,454.57,455.58,447.9,453.13,451.05,0.54%,"32,997,467"
31-May-24,451.78,452.48,443.06,450.71,448.64,-0.19%,"55,941,301"
30-May-24,455.5,455.64,450.21,451.55,449.48,-1.07%,"30,714,121"
29-May-24,455.48,458.24,455.34,456.44,454.35,-0.70%,"29,739,238"
28-May-24,459.18,459.74,456.69,459.68,457.57,0.38%,"26,216,815"
24-May-24,455.29,459.23,453.57,457.95,455.85,0.95%,"29,669,461"
23-May-24,460.55,460.58,451.85,453.66,451.58,-0.45%,"40,899,230"
22-May-24,456.06,456.82,453.08,455.71,453.62,-0.02%,"25,120,040"
21-May-24,453.04,455.99,452.84,455.8,453.71,0.20%,"23,167,720"
20-May-24,451.98,455.58,451.79,454.91,452.82,0.70%,"24,474,226"
17-May-24,452.11,452.72,449.54,451.76,449.69,-0.05%,"35,803,719"
16-May-24,452.71,454.69,451.81,451.98,449.91,-0.20%,"34,780,412"
15-May-24,448.43,453.15,446.9,452.9,450.82,1.56%,"41,464,651"
14-May-24,442.65,446.47,442.46,445.93,443.88,0.64%,"34,478,321"
13-May-24,443.99,444.09,441.65,443.08,441.05,0.23%,"22,994,192"
10-May-24,442.54,444.31,440.5,442.06,440.03,0.24%,"27,116,566"
9-May-24,440.33,441.6,438.46,441.02,439,0.22%,"24,580,121"
8-May-24,437.67,441.48,437.55,440.06,438.04,-0.06%,"24,896,723"
7-May-24,440.7,441.97,439.58,440.32,438.3,0.02%,"30,996,094"
6-May-24,437.3,440.34,436.52,440.25,438.23,1.10%,"30,227,200"
3-May-24,434.44,436.48,432.62,435.48,433.48,2.01%,"48,515,252"
2-May-24,425.3,427.81,420.63,426.9,424.94,1.28%,"36,559,007"
1-May-24,423.15,430.14,420.66,421.52,419.59,-0.72%,"52,251,707"
30-Apr-24,431.15,432.56,424.51,424.59,422.64,-1.89%,"43,665,934"
29-Apr-24,433.13,433.76,429.98,432.75,430.76,0.41%,"30,022,161"
26-Apr-24,427.62,432.55,426.92,431,429.02,1.54%,"41,874,907"
25-Apr-24,419.24,425.32,418.14,424.45,422.5,-0.48%,"57,392,169"
24-Apr-24,428.2,429.73,424.2,426.51,424.55,0.34%,"48,440,305"
23-Apr-24,420.77,426.28,418.87,425.07,423.12,1.49%,"44,384,741"
22-Apr-24,417.31,421.18,413.94,418.82,416.9,1.01%,"47,807,663"
19-Apr-24,422.22,422.75,413.07,414.65,412.75,-2.07%,"75,230,990"
18-Apr-24,426.49,428.24,422.83,423.41,421.47,-0.57%,"46,549,363"
17-Apr-24,433.1,433.12,424.9,425.84,423.89,-1.22%,"56,880,536"
16-Apr-24,430.9,433.76,429.7,431.1,429.12,0.01%,"47,618,961"
15-Apr-24,442.06,442.15,430.21,431.06,429.08,-1.65%,"63,453,622"
12-Apr-24,441.1,442.24,436.88,438.27,436.26,-1.59%,"53,664,995"
11-Apr-24,440.26,446.33,437.96,445.37,443.33,1.60%,"45,474,550"
10-Apr-24,437,439.24,436.28,438.37,436.36,-0.87%,"61,502,191"
9-Apr-24,442.96,443.24,437.44,442.23,440.2,0.37%,"39,157,333"
8-Apr-24,441.41,442.5,439.2,440.6,438.58,0.03%,"27,772,329"
5-Apr-24,436.78,443.17,435.96,440.47,438.45,1.18%,"54,512,956"
4-Apr-24,446.33,446.95,435.11,435.34,433.34,-1.53%,"56,595,702"
3-Apr-24,438.96,444,438.95,442.1,440.07,0.22%,"39,664,078"
2-Apr-24,440.08,441.43,438.03,441.11,439.09,-0.86%,"44,054,931"
1-Apr-24,444.97,447.53,443.02,444.95,442.91,0.21%,"38,429,293"
28-Mar-24,444.78,445.64,443.65,444.01,441.97,-0.18%,"36,839,641"
27-Mar-24,446.44,446.54,441.93,444.83,442.79,0.34%,"41,359,240"
26-Mar-24,446.3,447.23,443.09,443.32,441.29,-0.32%,"34,142,043"
25-Mar-24,443.55,446.26,442.54,444.76,442.72,-0.36%,"27,789,154"
22-Mar-24,445.35,447.49,444.49,446.38,444.33,0.11%,"28,253,899"
21-Mar-24,448.88,449.34,445.67,445.87,443.82,0.47%,"39,345,652"
20-Mar-24,439.78,444.11,438.06,443.77,441.73,1.19%,"43,653,490"
19-Mar-24,435.45,438.98,433.33,438.57,436.56,0.25%,"43,004,105"
18-Mar-24,438.73,441.04,437.24,437.48,435.47,0.82%,"47,323,802"
15-Mar-24,436.07,438.87,432.74,433.92,431.36,-1.19%,"73,069,824"
14-Mar-24,441.5,442.03,436.39,439.14,436.55,-0.25%,"51,676,863"
13-Mar-24,442.65,442.67,439.12,440.25,437.66,-0.77%,"37,524,784"
12-Mar-24,439.73,444.02,436.46,443.66,441.05,1.43%,"54,807,079"
11-Mar-24,437.51,438.66,435.44,437.39,434.81,-0.37%,"45,587,719"
8-Mar-24,445.81,448.64,438.34,439.02,436.43,-1.44%,"72,095,957"
7-Mar-24,442.42,446.72,440.86,445.45,442.83,1.52%,"44,526,666"
6-Mar-24,440.32,441.99,436.89,438.79,436.2,0.63%,"46,234,460"
5-Mar-24,440.94,440.95,433.65,436.05,433.48,-1.79%,"57,917,135"
4-Mar-24,445.61,446.04,443.77,444.02,441.4,-0.36%,"34,325,687"
1-Mar-24,439.9,446.58,439.84,445.61,442.98,1.51%,"43,853,029"
29-Feb-24,438.23,440.09,435.02,439,436.41,0.86%,"42,495,152"
28-Feb-24,435.43,436.67,434.3,435.27,432.71,-0.53%,"32,938,821"
27-Feb-24,437.67,437.99,435.03,437.6,435.02,0.24%,"33,713,220"
26-Feb-24,437.6,438.6,436.36,436.55,433.98,-0.05%,"33,043,238"
23-Feb-24,439.65,440.59,435.79,436.78,434.21,-0.29%,"39,853,861"
22-Feb-24,434.49,439.12,433.71,438.07,435.49,2.93%,"53,887,751"
21-Feb-24,424.55,425.7,421.63,425.61,423.1,-0.40%,"50,179,697"
20-Feb-24,428.55,430.08,423.5,427.32,424.8,-0.75%,"53,999,452"
16-Feb-24,434.89,434.99,429.85,430.57,428.03,-0.91%,"53,716,475"
15-Feb-24,433.92,434.98,431.33,434.51,431.95,0.30%,"38,796,137"
14-Feb-24,431.26,433.65,428.88,433.22,430.67,1.09%,"45,092,722"
13-Feb-24,427.28,431.27,425.33,428.55,426.02,-1.56%,"64,491,669"
12-Feb-24,436.94,439.14,434.65,435.34,432.77,-0.39%,"33,203,305"
9-Feb-24,433.94,437.85,433.14,437.05,434.47,0.98%,"36,943,905"
8-Feb-24,432.11,433.56,431.42,432.79,430.24,0.19%,"29,889,892"
7-Feb-24,430.41,432.83,429.09,431.99,429.44,1.03%,"37,712,661"
6-Feb-24,429.61,430.22,425.22,427.59,425.07,-0.20%,"35,846,134"
5-Feb-24,429.07,429.61,425,428.45,425.93,-0.13%,"39,889,209"
2-Feb-24,423.8,430.24,422.79,429.01,426.48,1.69%,"59,602,435"
1-Feb-24,418.79,422.38,417.81,421.88,419.39,1.18%,"51,008,622"
31-Jan-24,420.85,422.87,416.79,416.97,414.51,-1.96%,"64,010,649"
30-Jan-24,427.1,427.68,424.38,425.3,422.79,-0.67%,"36,738,956"
29-Jan-24,424.27,428.35,423.61,428.15,425.63,1.02%,"38,694,724"
26-Jan-24,424.44,426.21,423.15,423.81,421.31,-0.60%,"37,137,028"
25-Jan-24,428.36,429.04,423.98,426.35,423.84,0.12%,"44,367,205"
24-Jan-24,427.44,429.85,425.33,425.83,423.32,0.55%,"46,454,185"
23-Jan-24,422.43,423.7,420.57,423.48,420.98,0.41%,"33,003,806"
22-Jan-24,423.41,424.73,421.12,421.73,419.25,0.13%,"44,880,639"
19-Jan-24,415.22,421.34,414.63,421.18,418.7,1.98%,"70,325,123"
18-Jan-24,410.52,413.58,409.16,412.99,410.56,1.42%,"59,562,505"
17-Jan-24,406.17,407.59,402.92,407.21,404.81,-0.56%,"54,385,974"
16-Jan-24,408.31,411.12,406.83,409.52,407.11,-0.01%,"43,903,027"
12-Jan-24,410.4,411.25,408.15,409.56,407.15,0.05%,"39,594,952"
11-Jan-24,409.79,411.2,404.24,409.35,406.94,0.21%,"54,536,198"
10-Jan-24,406.07,409.52,405.17,408.5,406.09,0.68%,"33,962,774"
9-Jan-24,401.91,406.69,401.71,405.75,403.36,0.20%,"39,132,860"
8-Jan-24,397.99,405.24,397.84,404.95,402.56,2.07%,"42,473,796"
5-Jan-24,396.45,399.56,395.34,396.75,394.41,0.12%,"44,742,783"
4-Jan-24,396.44,399.59,396.06,396.28,393.95,-0.51%,"39,432,797"
3-Jan-24,399.93,401,397.89,398.33,395.98,-1.06%,"47,002,803"
