Date,Open,High,Low,Close,Adj. Close,Change,Volume
31-Oct-24,575.56,575.63,568.44,568.64,566.76,-1.96%,"60,182,451"
30-Oct-24,581.29,583.32,579.29,580.01,578.09,-0.30%,"41,435,839"
29-Oct-24,579.85,582.91,578.43,581.77,579.84,0.16%,"42,899,661"
28-Oct-24,582.58,582.71,580.52,580.83,578.91,0.31%,"30,174,704"
25-Oct-24,581.51,584.46,578.08,579.04,577.12,-0.03%,"47,268,176"
24-Oct-24,579.98,580.06,576.57,579.24,577.32,0.22%,"34,979,860"
23-Oct-24,581.26,581.71,574.42,577.99,576.08,-0.91%,"49,314,574"
22-Oct-24,581.05,584.5,580.38,583.32,581.39,-0.05%,"34,183,835"
21-Oct-24,583.85,584.85,580.6,583.63,581.7,-0.16%,"36,439,010"
18-Oct-24,584.07,585.39,582.58,584.59,582.65,0.38%,"37,416,801"
17-Oct-24,585.91,586.12,582.16,582.35,580.42,0.01%,"34,393,714"
16-Oct-24,579.78,582.83,578.96,582.3,580.37,0.43%,"30,725,436"
15-Oct-24,584.59,584.9,578.55,579.78,577.86,-0.78%,"54,203,636"
14-Oct-24,581.22,585.27,580.73,584.32,582.38,0.82%,"36,217,215"
11-Oct-24,576.05,580.33,575.91,579.58,577.66,0.60%,"42,267,994"
10-Oct-24,575.77,577.58,574.49,576.13,574.22,-0.18%,"44,138,060"
9-Oct-24,573.16,577.71,572.55,577.14,575.23,0.69%,"37,912,244"
8-Oct-24,570.42,573.78,569.53,573.17,571.27,0.95%,"37,398,693"
7-Oct-24,571.3,571.96,566.63,567.8,565.92,-0.90%,"49,964,690"
4-Oct-24,572.35,573.36,568.1,572.98,571.08,0.91%,"43,005,186"
3-Oct-24,567.36,569.8,565.49,567.82,565.94,-0.18%,"40,846,466"
2-Oct-24,567.71,569.9,565.27,568.86,566.98,0.04%,"38,097,798"
1-Oct-24,573.4,574.06,566,568.62,566.74,-0.90%,"72,668,778"
