Date,Open,High,Low,Close,Adj. Close,Change,Volume
11-Oct-24,263.93,266.84,263.57,266.65,265.56,1.18%,"373,289"
10-Oct-24,263.81,264.34,262.95,263.54,262.47,-0.30%,"627,232"
9-Oct-24,262.7,264.76,262.23,264.34,263.26,0.67%,"454,256"
8-Oct-24,261.95,262.93,261.45,262.58,261.51,0.35%,"392,239"
7-Oct-24,262.96,262.96,260.51,261.66,260.59,-0.81%,"518,790"
4-Oct-24,263.48,263.85,261.57,263.79,262.71,0.88%,"468,157"
3-Oct-24,261.76,262.34,260.64,261.5,260.43,-0.35%,"398,974"
2-Oct-24,261.93,262.97,261.01,262.43,261.36,-,"444,602"
1-Oct-24,263.75,263.87,261.03,262.44,261.37,-0.53%,"571,257"
30-Sep-24,262.86,263.92,261.32,263.83,262.75,0.26%,"550,973"
27-Sep-24,263.4,264.44,262.79,263.14,262.07,0.29%,"479,603"
26-Sep-24,262.64,263.08,261.69,262.37,261.3,0.18%,"398,274"
25-Sep-24,263.9,263.97,261.4,261.9,259.89,-0.60%,"443,501"
24-Sep-24,263.69,263.76,262.71,263.47,261.45,0.17%,"411,663"
23-Sep-24,262.34,263.08,261.83,263.02,261,0.53%,"684,934"
20-Sep-24,261.45,261.63,259.94,261.63,259.63,-0.13%,"311,708"
19-Sep-24,262.99,262.99,260.62,261.97,259.96,1.33%,"471,532"
18-Sep-24,259.43,261.92,258.27,258.52,256.54,-0.33%,"508,600"
17-Sep-24,259.34,260.68,258.53,259.38,257.39,0.26%,"534,525"
16-Sep-24,257.82,259.24,257.31,258.72,256.74,0.62%,"431,329"
13-Sep-24,255.6,257.6,255.6,257.12,255.15,0.97%,"454,226"
12-Sep-24,253.16,254.8,251.7,254.65,252.7,0.69%,"370,586"
11-Sep-24,251.69,253.16,247.4,252.9,250.96,0.33%,"440,767"
10-Sep-24,252.07,252.25,250.16,252.07,250.14,0.12%,"374,841"
9-Sep-24,250.66,252.9,250.45,251.76,249.83,1.10%,"421,679"
6-Sep-24,252.25,253.47,248.62,249.03,247.12,-1.16%,"471,163"
5-Sep-24,253.27,253.69,250.74,251.94,250.01,-0.56%,"468,757"
4-Sep-24,253.36,254.76,252.55,253.36,251.42,-0.20%,"374,859"
3-Sep-24,256.73,257.48,252.96,253.87,251.93,-1.68%,"478,770"
30-Aug-24,257.28,258.29,255.27,258.2,256.22,0.81%,"318,027"
29-Aug-24,256.34,257.92,254.97,256.12,254.16,0.39%,"361,381"
28-Aug-24,255.8,256.5,254.02,255.13,253.18,-0.41%,"366,776"
27-Aug-24,255.39,256.32,255.09,256.17,254.21,-,"446,994"
26-Aug-24,257.36,258.08,255.92,256.17,254.21,-0.14%,"678,546"
23-Aug-24,254.75,257.01,254.16,256.54,254.57,1.26%,"461,061"
22-Aug-24,254.54,255.09,252.86,253.36,251.42,-0.35%,"336,326"
21-Aug-24,252.91,254.3,252.42,254.24,252.29,0.95%,"367,213"
20-Aug-24,253.02,253.19,251.46,251.84,249.91,-0.48%,"397,689"
19-Aug-24,251.41,253.14,251.22,253.06,251.12,0.76%,"395,292"
16-Aug-24,250,251.19,249.75,251.15,249.23,0.32%,"369,126"
15-Aug-24,249.17,250.63,248.7,250.36,248.44,1.40%,"470,791"
14-Aug-24,246.69,247.47,246.03,246.9,245.01,0.26%,"527,150"
13-Aug-24,244.48,246.6,244.11,246.26,244.37,1.13%,"912,267"
12-Aug-24,244.68,244.81,243.03,243.52,241.65,-0.47%,"743,486"
9-Aug-24,244.21,245.18,242.19,244.66,242.79,0.25%,"379,417"
8-Aug-24,240.57,244.22,240.27,244.06,242.19,2.06%,"563,178"
7-Aug-24,243.24,244.68,238.96,239.13,237.3,-0.73%,"462,863"
6-Aug-24,239.52,244.03,238.66,240.88,239.03,1.28%,"611,331"
5-Aug-24,236.07,240.67,235.64,237.84,236.02,-2.38%,"818,767"
2-Aug-24,245.99,245.99,240.93,243.65,241.78,-1.84%,"689,920"
1-Aug-24,251.83,252.95,246.75,248.22,246.32,-1.45%,"1,610,630"
31-Jul-24,252.74,254.09,251.09,251.88,249.95,0.68%,"392,258"
30-Jul-24,250.28,251.5,249.04,250.17,248.25,0.33%,"447,640"
29-Jul-24,249.98,250.03,248.36,249.34,247.43,0.10%,"399,925"
26-Jul-24,247.43,249.86,247.04,249.09,247.18,1.20%,"361,605"
25-Jul-24,245.73,249.8,245.39,246.13,244.24,0.13%,"494,723"
24-Jul-24,248.86,249.53,245.61,245.81,243.93,-1.54%,"483,331"
23-Jul-24,250.32,251.09,249.59,249.66,247.75,-0.46%,"1,381,792"
22-Jul-24,249.56,250.86,247.65,250.81,248.89,1.09%,"456,977"
19-Jul-24,249.79,250.09,247.56,248.11,246.21,-0.51%,"504,825"
18-Jul-24,251.19,253.69,248.88,249.39,247.48,-0.64%,"1,215,741"
17-Jul-24,251.75,253.29,250.92,251,249.08,-0.96%,"831,444"
16-Jul-24,249.92,253.48,249.67,253.43,251.49,1.76%,"607,229"
15-Jul-24,249.06,250.4,248.38,249.04,247.13,0.13%,"375,674"
12-Jul-24,247.51,249.88,247.4,248.72,246.81,0.92%,"594,832"
11-Jul-24,244.88,246.98,244.8,246.45,244.56,1.22%,"477,067"
10-Jul-24,242.4,243.71,241.54,243.49,241.62,0.81%,"487,645"
9-Jul-24,242.25,242.89,241.4,241.54,239.69,-0.25%,"474,650"
8-Jul-24,242.23,243.03,241.52,242.14,240.28,0.19%,"495,936"
5-Jul-24,241.72,241.87,240.09,241.67,239.82,0.05%,"445,293"
3-Jul-24,241.66,242.59,241.3,241.56,239.71,0.09%,"464,302"
2-Jul-24,240.08,241.4,239.99,241.34,239.49,0.46%,"634,634"
1-Jul-24,242.93,243.19,239.9,240.24,238.4,-0.77%,"571,368"
28-Jun-24,242.91,243.97,241.01,242.1,240.25,-0.07%,"409,975"
27-Jun-24,241.48,242.26,240.92,242.26,240.4,-,"405,277"
26-Jun-24,242.77,242.77,241.76,242.27,239.5,-0.66%,"407,230"
25-Jun-24,245.29,245.29,243.07,243.87,241.08,-0.44%,"488,764"
24-Jun-24,244.7,246.33,244.09,244.96,242.15,0.50%,"695,558"
21-Jun-24,244.03,244.13,242.32,243.75,240.96,-0.11%,"348,408"
20-Jun-24,244.28,244.72,243.31,244.02,241.23,-0.02%,"477,261"
18-Jun-24,243.44,244.27,243.17,244.07,241.28,0.37%,"582,801"
17-Jun-24,241.15,243.57,240.45,243.17,240.39,0.61%,"699,025"
14-Jun-24,241.97,242.19,239.91,241.69,238.92,-0.74%,"347,379"
13-Jun-24,243.9,244,242.03,243.49,240.7,-0.28%,"394,862"
12-Jun-24,245.2,245.87,243.63,244.17,241.37,0.72%,"409,173"
11-Jun-24,242.09,242.69,240.66,242.43,239.65,-0.30%,"471,205"
10-Jun-24,241.41,243.43,240.89,243.17,240.39,0.45%,"326,930"
7-Jun-24,241.99,243.61,241.46,242.07,239.3,-0.50%,"509,465"
6-Jun-24,243.8,244.44,242.73,243.28,240.49,-0.27%,"359,995"
5-Jun-24,243.2,244.22,241.9,243.94,241.15,0.70%,"436,160"
4-Jun-24,241.98,242.9,241.24,242.25,239.48,-0.27%,"451,375"
3-Jun-24,245.03,245.09,240.77,242.9,240.12,-0.70%,"593,235"
31-May-24,243.11,244.67,240.84,244.6,241.8,0.87%,"426,252"
30-May-24,241.79,242.96,241.43,242.48,239.7,0.47%,"342,063"
29-May-24,242.3,242.3,241.24,241.35,238.59,-1.29%,"362,763"
28-May-24,246.71,246.88,243.75,244.51,241.71,-0.85%,"357,345"
24-May-24,245.89,246.88,245.22,246.6,243.78,0.85%,"339,150"
23-May-24,249.02,249.02,244.28,244.53,241.73,-1.39%,"329,119"
22-May-24,248.44,249.09,247.24,247.98,245.14,-0.27%,"294,891"
21-May-24,248.53,248.81,247.92,248.65,245.8,-0.09%,"335,685"
20-May-24,248.96,249.43,248.39,248.87,246.02,0.06%,"377,939"
17-May-24,248.69,248.8,247.76,248.71,245.86,0.19%,"688,811"
16-May-24,248.8,249.38,248.18,248.23,245.39,-0.30%,"391,109"
15-May-24,248.02,249.15,247.62,248.98,246.13,1.13%,"509,305"
14-May-24,246.02,246.8,245.3,246.21,243.39,0.40%,"718,339"
