Date,Open,High,Low,Close,Adj. Close,Change,Volume
15-Apr-24,473.47,473.59,462.85,463.61,459.07,-1.27%,"9,530,044"
12-Apr-24,472.77,474.05,467.91,469.57,464.97,-1.36%,"6,959,723"
11-Apr-24,473.98,477.43,470.67,476.06,471.4,0.72%,"5,109,901"
10-Apr-24,471.91,474.39,470.67,472.65,468.02,-0.97%,"6,933,388"
9-Apr-24,478.38,478.6,472.74,477.27,472.59,0.12%,"5,173,820"
8-Apr-24,477.15,478.07,475.97,476.68,472.01,0.04%,"4,725,041"
5-Apr-24,472.85,478.33,472.42,476.49,471.82,1.06%,"5,550,779"
4-Apr-24,481.2,481.48,471.27,471.48,466.86,-1.23%,"6,801,625"
3-Apr-24,475.84,478.8,475.79,477.36,472.68,0.09%,"6,167,918"
2-Apr-24,476.33,476.99,474.71,476.93,472.26,-0.65%,"4,789,607"
1-Apr-24,481.44,481.96,478.83,480.07,475.37,-0.13%,"5,709,120"
28-Mar-24,480.87,482.16,480.5,480.7,475.99,-0.01%,"4,065,018"
27-Mar-24,479.51,480.87,477.45,480.76,476.05,0.87%,"4,951,429"
26-Mar-24,479.06,479.37,476.43,476.6,471.93,-0.28%,"8,073,502"
25-Mar-24,477.73,478.79,477.55,477.94,473.26,-0.26%,"6,081,277"
22-Mar-24,479.87,480.32,478.82,479.18,474.49,-0.45%,"5,881,503"
21-Mar-24,482.62,483.24,481.21,481.35,475.1,0.33%,"5,044,680"
20-Mar-24,475.54,480.02,474.93,479.75,473.53,0.87%,"6,179,356"
19-Mar-24,472.2,475.74,471.29,475.6,469.43,0.56%,"4,550,248"
18-Mar-24,473.95,475.28,472.5,472.95,466.81,0.63%,"3,939,105"
15-Mar-24,470.41,471.78,468.72,470.01,463.91,-0.69%,"6,807,087"
14-Mar-24,475.16,475.33,470.45,473.27,467.13,-0.22%,"5,137,814"
13-Mar-24,475.31,475.47,472.9,474.31,468.16,-0.15%,"3,530,683"
12-Mar-24,471.92,475.55,469.57,475.03,468.87,1.07%,"4,785,237"
11-Mar-24,469.2,470.46,467.39,470,463.9,-0.08%,"5,304,156"
8-Mar-24,473.77,476.3,469.82,470.39,464.29,-0.61%,"6,285,625"
7-Mar-24,471.63,474.19,470.78,473.26,467.12,0.99%,"7,149,802"
6-Mar-24,469.25,470.66,467.32,468.62,462.54,0.53%,"5,325,050"
